time,AT,BE,BG,CH,CZ,DE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LV,NO,PT,RO,SE,SI,SK
92,0.150244632,0.195042964,0.099784733,0.088142657,0.075541086,0.231117451,1.122361645,0.797654618,0.667629425,0.383646945,0.704064717,0.268550643,1.139414923,0.188365216,0.141914512,0.059566002,0.654907428,0.187971375,0.20414632,0.609490419,0.201431482,0.166469573
93,0.150173218,0.192546127,0.109497915,0.095813319,0.076454595,0.235427477,1.216512945,0.71664147,0.667336966,0.48621714,0.253496754,0.273609428,1.135481079,0.155046723,0.135580521,0.059639499,0.653892127,0.16869623,0.197853212,0.609296357,0.201097977,0.174406763
94,0.149836259,0.190777548,0.139458646,0.106243143,0.076473197,0.232354467,1.313296274,0.616507678,0.667249093,0.444291398,0.131899896,0.205739098,1.149787291,0.15205269,0.129799573,0.060011723,0.653148259,0.194908911,0.186497029,0.608242114,0.201389588,0.202729284
95,0.149651946,0.188452289,0.147267264,0.117190789,0.077004273,0.229955382,1.558983513,0.496248723,0.667806511,0.320445815,0.109086243,0.1894875,1.269049238,0.169770534,0.164493837,0.06109859,0.652390483,0.193269801,0.181801321,0.608330238,0.201381478,0.247292188
96,0.149842335,0.192721837,0.149933441,0.111141986,0.076938262,0.232135499,1.596931401,0.407660425,0.668020934,0.269122369,0.110044629,0.216110464,1.181103071,0.19274466,0.188851619,0.064840656,0.651687128,0.195901763,0.173233264,0.608684647,0.201479699,0.239782759
97,0.149851569,0.19544986,0.165831708,0.110007313,0.076878568,0.22997887,1.168010271,0.35664559,0.669219687,0.230323207,0.108301819,0.222701903,1.227391384,0.27357677,0.136363524,0.071206313,0.650876051,0.239503338,0.168474087,0.607569545,0.201118354,0.257098222
98,0.149664728,0.194374747,0.119456182,0.101633154,0.076139469,0.227855079,0.858164812,0.338219628,0.670571938,0.193076952,0.116588646,0.230794311,1.249828854,0.261350993,0.113748171,0.073024539,0.649872765,0.244263375,0.171012902,0.607593419,0.200884894,0.34463567
99,0.149459586,0.193353352,0.096044779,0.094084705,0.07443203,0.223624299,0.667692462,0.352825153,0.671969215,0.181598343,0.117766096,0.257810397,1.191349552,0.289038362,0.113975249,0.070754438,0.648868445,0.243981134,0.168714338,0.60814078,0.201136102,0.43445832
100,0.149617885,0.192988806,0.095603348,0.087888786,0.074272288,0.219244926,0.421642668,0.334299379,0.672476815,0.163036998,0.105849149,0.246162896,1.176301915,0.293210795,0.124532741,0.072413577,0.647469056,0.274465351,0.170426493,0.607159597,0.201009011,0.305715645
101,0.149371951,0.192773869,0.094708128,0.086971345,0.074256844,0.242910674,0.241743108,0.332266051,0.672338002,0.153352105,0.107192369,0.25430161,1.147835354,0.327910388,0.133828946,0.06755455,0.646357929,0.301949643,0.172988335,0.606253093,0.200857177,0.254993569
102,0.150009957,0.194235976,0.093154377,0.085071225,0.074387807,0.264634636,0.188867065,0.256127306,0.672080638,0.148464107,0.109507486,0.307079696,1.140805426,0.362520452,0.169761753,0.065067384,0.645640539,0.255774533,0.177730069,0.605822334,0.200472533,0.225142944
103,0.152301876,0.249158551,0.093351882,0.107732127,0.074656636,0.245894126,0.328528275,0.246751295,0.671968369,0.147734172,0.107073376,0.40099502,1.164073651,0.390042542,0.142360655,0.065783027,0.644857451,0.539057417,0.188206507,0.605021505,0.200321792,0.219353061
104,0.152762626,0.238189152,0.159910373,0.102774656,0.074499833,0.23762058,0.313989102,0.207921652,0.671384223,0.137652343,0.120951474,0.406709041,1.128248167,0.419382296,0.145314436,0.066744511,0.644017416,0.610944039,0.198295968,0.604732628,0.215841485,0.210857907
105,0.155262465,0.231888871,0.364410326,0.09141262,0.074796825,0.224233343,0.46724864,0.178374493,0.671341221,0.137947317,0.175256819,0.348041709,1.121918933,0.392869559,0.133689457,0.063437802,0.643411514,0.394719579,0.198024955,0.604902258,0.290107193,0.197364318
106,0.151355592,0.22430324,0.569632912,0.088115885,0.074418843,0.226446914,0.470119878,0.155691331,0.671698513,0.143984375,0.227329476,0.323743657,1.135064227,0.36546897,0.129752936,0.064763849,0.642681222,0.447734637,0.18498513,0.60475508,0.276481013,0.193105713
107,0.150515127,0.211682227,0.648819779,0.087760915,0.080466654,0.228954318,0.346924078,0.177789528,0.672455098,0.154829078,0.371376254,0.412853923,1.183445953,0.291123115,0.141732205,0.064875602,0.641995478,0.601615087,0.186977168,0.604522798,0.238820976,0.202971805
108,0.150142268,0.211463138,0.599967137,0.095686369,0.085364356,0.230780324,0.34148696,0.256129951,0.673701059,0.166906987,0.485099631,0.293889074,1.409616624,0.325086927,0.13382278,0.066971065,0.641209503,0.683022428,0.188192279,0.604085989,0.203200126,0.2003007
109,0.151476737,0.222683241,0.477328031,0.089245517,0.08223513,0.235999864,0.290300308,0.296148353,0.673823734,0.156397585,0.530751034,0.360129286,1.264906136,0.338775412,0.152146022,0.071537232,0.640474438,0.560304158,0.191031074,0.604302998,0.207715638,0.200897023
110,0.150021607,0.215678927,0.233213811,0.086999433,0.080047848,0.24890577,0.228746881,0.338458864,0.673581637,0.156108168,0.580947845,1.066596313,1.139321192,0.325412409,0.115934882,0.073194279,0.639740833,0.386550086,0.182430028,0.604198935,0.212469996,0.199130125
111,0.149469204,0.214538027,0.092360998,0.084227345,0.076038427,0.238324663,0.252355146,0.352610743,0.673373863,0.14812102,0.506192388,0.430431052,1.120815628,0.288878275,0.112415056,0.071018664,0.638687357,0.58418283,0.169189605,0.60435201,0.207443239,0.209168244
112,0.149121897,0.219135088,0.092136608,0.081711686,0.076414636,0.234079659,0.240214322,0.27083895,0.67354342,0.121235311,0.482534166,0.388518253,1.119494943,0.223311078,0.113875882,0.067195328,0.638065919,0.412674669,0.164804635,0.604863221,0.206567423,0.191591271
113,0.149098108,0.216124944,0.094130899,0.081409003,0.077081465,0.236661691,0.170752904,0.289654974,0.673387644,0.125090095,0.526721225,0.334522039,1.115940748,0.223285798,0.12070419,0.062751905,0.637504396,0.470850625,0.175341607,0.605378586,0.208113602,0.166119052
114,0.148948196,0.241416571,0.103499079,0.081570672,0.076593222,0.230463858,0.142193758,0.260558368,0.672234141,0.138142588,0.491841185,0.382946255,1.117035845,0.200642491,0.133516737,0.06105954,0.636721619,0.390240786,0.183020732,0.606799058,0.203916914,0.156617131
115,0.148853362,0.268049614,0.101423485,0.083712874,0.075187557,0.232129059,0.175644386,0.285293977,0.671309892,0.140507813,0.507157806,0.404625532,1.130577648,0.239863911,0.152921196,0.061302105,0.63621666,0.331353336,0.199821004,0.608451908,0.20179602,0.152425639
116,0.148752695,0.24641083,0.127374482,0.084151011,0.075421558,0.22726513,0.166542774,0.230674197,0.670887747,0.121921567,0.627230826,0.3590967,1.113833251,0.301471874,0.157675672,0.062607874,0.635566127,0.404523432,0.193814119,0.608896971,0.201129519,0.152322712
117,0.14862888,0.221686926,0.183147619,0.084420264,0.07597868,0.222680029,0.20359395,0.194643513,0.670291131,0.116948514,0.914378997,0.193944491,1.107649451,0.28167937,0.136481329,0.060737994,0.634993594,0.339201033,0.182992628,0.607819583,0.201022407,0.16015821
118,0.148479909,0.211637011,0.315046578,0.083964268,0.07717521,0.223349401,0.202487176,0.203962476,0.669912486,0.110285601,1.046987,0.164534158,1.107072199,0.25905934,0.130840587,0.05938796,0.634184107,0.245803112,0.183393909,0.607962523,0.199911818,0.167088253
119,0.148474267,0.205268347,0.611490893,0.082863962,0.077786639,0.224530939,0.205338533,0.218551419,0.669823747,0.106313183,1.075636868,0.168809523,1.108718734,0.291245488,0.144508804,0.060744027,0.633581637,0.191472359,0.184800129,0.605736269,0.20102942,0.163681357
120,0.148532061,0.199925854,0.847336038,0.0822192,0.088253115,0.22608343,0.200390604,0.239883629,0.670010356,0.111825743,0.897913607,0.341769961,1.10235605,0.271211337,0.15189311,0.065933282,0.632873666,0.19922013,0.178791645,0.604352991,0.201389389,0.164610407
121,0.148335063,0.202056959,0.791322291,0.082002934,0.079104642,0.227351428,0.23623378,0.293189513,0.670182825,0.112686056,0.884375505,1.021714016,1.098909765,0.29331185,0.165648616,0.066671269,0.631965272,0.195452909,0.167739163,0.604007833,0.203120379,0.180711339
122,0.148341418,0.206149431,0.641070782,0.082174666,0.078065425,0.228375703,0.23416932,0.263138338,0.670456935,0.124447258,0.495181957,1.152692642,1.097336129,0.380786807,0.163599225,0.068290637,0.631386578,0.171018004,0.172957557,0.603506513,0.199694385,0.178287284
123,0.148327764,0.209167495,0.493483911,0.081892175,0.077378809,0.229871782,0.277495152,0.254166206,0.670105297,0.143331395,0.556309964,0.637765159,1.095924194,0.442754278,0.141469108,0.068945498,0.631062725,0.15462643,0.182528721,0.602912303,0.200385003,0.167643096
124,0.148357756,0.212149998,0.39143283,0.083069163,0.076705648,0.23174858,0.27804174,0.409913051,0.669908832,0.150755671,0.549768476,0.341255923,1.096491627,0.405344446,0.116613991,0.068287126,0.630211318,0.16260796,0.192623112,0.602697459,0.201883433,0.150008291
125,0.148314458,0.20673378,0.353138772,0.085798244,0.07613469,0.235792016,0.255571475,0.548849245,0.669364621,0.166671554,0.480467628,0.267989665,1.106836005,0.399602789,0.112827694,0.073417264,0.629487273,0.168898465,0.190941724,0.601963013,0.201446048,0.149314559
126,0.148085766,0.202011887,0.333831296,0.085413624,0.076089028,0.235823712,0.248912145,0.278564662,0.672939304,0.150778375,0.360222101,0.300396086,1.103544751,0.496120049,0.129558208,0.077512326,0.628632156,0.164693562,0.192747696,0.601070647,0.201665154,0.14788458
127,0.148575064,0.221978705,0.367099712,0.083817006,0.075544334,0.234572827,0.299649467,0.309486197,0.669837564,0.159130513,0.347787982,0.298034468,1.09573406,0.440773825,0.144891452,0.072251838,0.628108276,0.179827248,0.192975478,0.600809164,0.205037363,0.1521099
128,0.149474797,0.210770627,0.462525599,0.082593381,0.076061053,0.232962684,0.341457827,0.29501693,0.669022478,0.161010012,0.551375797,0.285222354,1.096275168,0.51473298,0.160363442,0.067117578,0.627281538,0.20534147,0.182673392,0.601102972,0.250308272,0.158171163
129,0.149871302,0.209315044,0.489572921,0.081839969,0.075894246,0.231038077,0.412761217,0.329120243,0.668534796,0.168000464,0.650408651,0.29338615,1.099218764,0.661959245,0.14004094,0.066319013,0.626635251,0.278837423,0.175415989,0.601047388,0.27017478,0.155990926
130,0.14962037,0.201399619,0.60487807,0.08174585,0.075490329,0.230074402,0.444251744,0.366194317,0.66826534,0.195026964,0.725176445,0.307200978,1.09041327,0.851910791,0.134892004,0.066983882,0.625915886,0.36962188,0.179316865,0.601328117,0.267351711,0.157047408
131,0.149410946,0.206505198,0.652869505,0.083019051,0.076244449,0.231821571,0.464575332,0.285505749,0.667880999,0.23040531,0.81809275,0.410384003,1.086222162,0.849050204,0.159504837,0.064073301,0.625265387,0.561801559,0.18404386,0.601072511,0.251748213,0.151710232
132,0.149582269,0.211236934,0.733192682,0.08919157,0.081728429,0.235507216,0.637114349,0.359296132,0.668539295,0.250128037,1.049133555,0.508721339,1.085455864,0.780740565,0.152534939,0.064566734,0.62442887,0.772510178,0.184101692,0.600881713,0.239539004,0.146689002
133,0.150407908,0.225754459,0.635712816,0.089593685,0.086402917,0.250825281,0.783308213,0.646784657,0.668734432,0.228253485,1.010831201,0.488452384,1.086130953,0.795820675,0.146054123,0.065464102,0.623635778,1.041765021,0.182058093,0.600828435,0.24204304,0.147320368
134,0.149201577,0.224206721,0.609364213,0.09358201,0.078974684,0.251974265,0.745921644,0.837621469,0.670572358,0.234894504,1.24325393,0.417000154,1.08484511,0.643504534,0.139108716,0.067216763,0.624076484,1.232785832,0.172082306,0.600517931,0.239134903,0.147274707
135,0.149774687,0.211303673,0.691360117,0.097110247,0.076209059,0.22785152,0.741379943,0.793523702,0.669673183,0.1993811,1.924955496,0.43682218,1.084653994,0.45104293,0.124389826,0.066039236,0.62421639,0.945055871,0.174663929,0.600258171,0.243955896,0.150619438
136,0.149078658,0.202951653,1.053473961,0.096304281,0.075952176,0.223439694,0.855274286,0.686960735,0.668949422,0.17903696,2.408200433,0.538089424,1.096070507,0.292893879,0.125464494,0.071661604,0.622821698,0.961702916,0.18018635,0.600047661,0.238834738,0.141534054
137,0.148322465,0.19609527,1.410634515,0.090549175,0.076069704,0.230205162,1.174850292,0.693579561,0.668493736,0.175703009,2.681194917,0.459019533,1.111626261,0.202483024,0.138529507,0.066965565,0.622043495,1.000803966,0.187352942,0.599992742,0.232014012,0.143897058
138,0.148399345,0.194709941,1.659901474,0.08876181,0.077016491,0.227919901,2.074580469,0.649936215,0.668119972,0.167083034,1.721116121,0.404351756,1.128192306,0.23813545,0.141311838,0.067099261,0.621556828,1.114355187,0.186736661,0.600070761,0.231805797,0.147484211
139,0.148174834,0.206225216,2.40039733,0.095854432,0.075992843,0.240466543,4.56064298,0.724971456,0.667969072,0.172197838,0.54441124,0.353038787,1.194828925,0.207917794,0.159773353,0.067869488,0.620707257,0.791036848,0.18539329,0.60088423,0.232376854,0.151685089
140,0.148187178,0.204880544,2.212138315,0.090772774,0.076433329,0.236917319,5.787292041,0.683723487,0.668200589,0.160239244,0.381070568,0.314824095,1.393111579,0.217831423,0.209728988,0.068767733,0.619898705,0.618136721,0.186555104,0.601721643,0.233222714,0.151033987
141,0.148685268,0.201980807,2.286268172,0.092510958,0.077149206,0.236172123,5.820436681,0.627010065,0.668096704,0.158657483,0.323633301,0.281067227,1.430303806,0.238626933,0.268698873,0.067863432,0.61917122,0.834894918,0.19566398,0.601573245,0.2485229,0.149597095
142,0.150393599,0.205375687,2.909196412,0.086504301,0.0800871,0.236407656,5.969080003,0.780665523,0.667165329,0.145814848,0.389630438,0.243384029,1.386913496,0.235438627,0.243470372,0.062373076,0.618705028,0.702575452,0.192459626,0.600377679,0.313722759,0.151922246
143,0.151178828,0.208610151,3.413265657,0.084390927,0.080325617,0.233682862,5.101743449,0.843083358,0.667102283,0.15915168,0.237157134,0.22169671,1.301818197,0.188464164,0.20510406,0.060650369,0.618338115,0.699803238,0.195587209,0.600988538,0.344783259,0.146412207
144,0.151304666,0.210220131,3.45367591,0.0821455,0.078889881,0.234315134,3.63859848,1.006070903,0.668346813,0.205374909,0.260288783,0.210095404,1.153833811,0.205085053,0.167077153,0.059836708,0.617843376,0.787967816,0.196961689,0.601244464,0.354610444,0.149199768
145,0.150591933,0.212467095,2.944535982,0.08095487,0.076853583,0.231157625,1.812214,1.339992686,0.667508441,0.298374598,0.207331902,0.220338093,1.100489334,0.207704889,0.13567415,0.059587902,0.618195647,0.989232427,0.190492042,0.600693728,0.327058327,0.152570853
146,0.149286588,0.212777117,2.849924098,0.080685076,0.075795549,0.229560199,0.735918259,1.508830141,0.667043435,0.404990523,0.173261826,0.289298786,1.094618733,0.193218566,0.133687761,0.060533824,0.618119877,1.075725672,0.186857892,0.59903047,0.281299085,0.140807863
147,0.148659073,0.214324926,4.052708705,0.080675553,0.07595228,0.230303369,0.28969894,0.792336449,0.666862382,0.541872999,0.175021864,0.304488275,1.113035525,0.179482104,0.134435515,0.061394075,0.61744395,1.312279554,0.197567381,0.597934696,0.25906363,0.137122234
148,0.147748987,0.215485886,2.825937215,0.080794284,0.077074996,0.230516972,0.171122906,0.510536071,0.66562989,0.647739281,0.147355636,0.365337667,1.092296392,0.180008089,0.14236726,0.061467735,0.61637514,1.517282977,0.18743073,0.597537983,0.227292116,0.13506539
149,0.148445466,0.217621635,1.358368811,0.081622185,0.077517192,0.233018448,0.113253021,0.456211698,0.665334255,0.767668534,0.149758766,0.439141732,1.075746252,0.177422638,0.137681214,0.059460444,0.615084085,1.430500645,0.177070389,0.598177037,0.257258413,0.137453756
150,0.148844862,0.223903473,0.619101248,0.083309225,0.077730977,0.233551938,0.089125557,0.505051263,0.665121236,0.819801372,0.156001514,0.515772833,1.072428687,0.162846823,0.139033257,0.058525171,0.614727387,1.281830117,0.170658132,0.598061041,0.27343059,0.139603992
151,0.148019929,0.214607631,0.33369936,0.08383049,0.077562624,0.232325627,0.111316565,1.514951318,0.664855714,0.951921153,0.135159264,0.710289224,1.072665205,0.198053786,0.132595426,0.058225151,0.613760767,1.539883729,0.167628037,0.597302295,0.24480487,0.139980754
152,0.147547053,0.220390053,0.382763472,0.084576475,0.077138466,0.243997446,0.158440301,1.964460006,0.66492757,0.968794621,0.131687253,1.00571212,1.072336829,0.206752917,0.132583896,0.05913747,0.614626467,1.742986905,0.163307447,0.597195294,0.23203131,0.142598928
153,0.14734845,0.230038952,0.536968184,0.086135591,0.077756046,0.254044764,0.215289049,1.878301368,0.664879781,1.23452898,0.118159273,1.279574589,1.082205764,0.199811495,0.121866005,0.060179015,0.614329126,1.727375443,0.168958495,0.599102847,0.228206759,0.145783515
154,0.14750529,0.306506083,0.660254679,0.090271841,0.078296783,0.254122538,0.240830825,2.389181084,0.664755472,1.09282903,0.116272654,1.402479449,1.085335989,0.206744005,0.15471761,0.060857253,0.612953429,1.429119217,0.170910894,0.599602742,0.22460664,0.140944264
155,0.148910613,0.678505559,0.679955626,0.126716198,0.07998535,0.239004495,0.240514822,2.225157688,0.664716533,1.265469002,0.146554291,1.482470869,1.077778431,0.195317273,0.169287939,0.061250308,0.611734435,1.500374551,0.175772689,0.601621469,0.226548018,0.137766237
156,0.150636553,0.879995975,0.518240039,0.176439172,0.084439598,0.228027336,0.256731792,2.534884798,0.664656609,1.141422507,0.162367033,1.840160673,1.069918537,0.180778586,0.198705667,0.061382746,0.610991025,1.379625774,0.168803207,0.600929989,0.243777784,0.136920766
157,0.151218908,0.758322009,0.394699159,0.179115625,0.083388523,0.230771384,0.192103999,2.362475137,0.664830289,1.088950576,0.198540889,1.787784997,1.066783265,0.188923464,0.203086634,0.061970356,0.61009969,0.917795287,0.165456015,0.600209518,0.257820428,0.144774216
158,0.150684908,0.368833681,0.34474334,0.205246193,0.079646435,0.232298996,0.18243915,2.205875472,0.664729631,0.721454823,0.200248674,1.710227778,1.068672332,0.174057076,0.186943967,0.062638234,0.609565338,0.740815999,0.15934294,0.59950694,0.251194039,0.15584528
159,0.156264383,0.284597865,0.214638605,0.176627502,0.077175903,0.239585019,0.129977533,2.098116456,0.664800759,0.475386584,0.128366975,1.179341885,1.081323097,0.169471235,0.160057596,0.063228862,0.608896653,0.777398732,0.165605192,0.599067411,0.228251474,0.15671021
160,0.14981271,0.287937274,0.10200408,0.138282677,0.077948821,0.271927663,0.05164737,2.110074094,0.664924075,0.390954226,0.11179712,0.394835032,1.079728565,0.156527404,0.149254138,0.06261659,0.607543874,0.782411874,0.176528401,0.598618716,0.225076307,0.15241213
161,0.150746983,0.320551185,0.09329462,0.110378841,0.089578669,0.28505507,0.036700989,1.818483756,0.665056787,0.366867208,0.11067886,0.419222503,1.070046226,0.144550552,0.133643708,0.062348705,0.606061029,0.692730301,0.188425141,0.597827893,0.220486917,0.145360665
162,0.156472743,0.308669633,0.092639606,0.09542677,0.125697267,0.274322976,0.036676775,1.557518184,0.664673182,0.325378162,0.10960032,0.376986963,1.057081668,0.140184203,0.131037951,0.062701976,0.605326201,0.907331232,0.185031476,0.596834149,0.210264065,0.139790948
163,0.147681766,0.293671091,0.093937842,0.119870345,0.099613392,0.254664292,0.045584689,0.596724666,0.664309591,0.258357055,0.126937642,0.277112591,1.058955194,0.180861759,0.129533738,0.066360055,0.604629379,0.883065103,0.185590334,0.596249503,0.203612643,0.135410456
164,0.150618916,0.234893111,0.106891068,0.104332679,0.096913406,0.260156697,0.045177715,0.50415963,0.664260405,0.205702988,0.119149028,0.217673862,1.065590859,0.183950166,0.124892036,0.063897319,0.603829599,1.006735051,0.183418647,0.59633375,0.202588854,0.135246385
165,0.152784121,0.220027348,0.106217862,0.099664861,0.103467912,0.285750178,0.035425184,0.554108438,0.664267673,0.164908888,0.125690728,0.208116282,1.068066447,0.185286401,0.124661491,0.063491296,0.603285264,0.947975499,0.187589392,0.596167647,0.203387605,0.139224611
166,0.151832536,0.214980752,0.097663399,0.095163295,0.084357737,0.309569666,0.032406863,0.469520477,0.664543932,0.146405687,0.150893426,0.196289434,1.066885629,0.237840976,0.122850558,0.065643718,0.603035178,0.709056457,0.180931159,0.596897698,0.204626915,0.151285427
167,0.151170218,0.214905656,0.094132548,0.091646669,0.077602484,0.295025362,0.030935398,0.463926942,0.664472483,0.139587387,0.15422433,0.191903519,1.070532427,0.257497949,0.147665424,0.069020203,0.602474121,0.620681897,0.182852103,0.597201161,0.206743615,0.161330533
168,0.148588463,0.2119455,0.092227287,0.087067334,0.078974001,0.283638123,0.030516138,0.436160765,0.664571466,0.137034106,0.158610762,0.176900848,1.070928051,0.236529605,0.206888519,0.075569254,0.601814686,0.698889671,0.170902466,0.597335645,0.20957662,0.159585641
169,0.147042285,0.212602649,0.096269055,0.083216469,0.079746411,0.277717685,0.030413183,0.410240763,0.664699967,0.151003735,0.177080468,0.173679943,1.072285293,0.218757895,0.385653225,0.070852081,0.601221482,0.949887921,0.162530359,0.597453576,0.208945078,0.161275
